temperature,humidity,wind_speed,solar_radiation,building_size,insulation_rating,occupancy,hour_of_day,day_of_week,target
37.44041087010834,88.21867565919749,0.3530615656146632,1.4735654678700019,715.8035852372728,3.4267137715515776,17,1,3,129.42360501954388
10.322556043005221,75.44398220459365,6.4544724265104225,13.523172942603498,170.17428053808896,3.9120142190501808,19,2,3,74.77083086993112
24.195676758953944,41.241053748781596,1.8798253463996941,17.446138772711198,822.4265979662041,1.3812693957862527,19,6,5,85.96984619964984
22.0692751928326,74.3911885596693,6.558407869575249,4.459037441085234,413.2023073710861,6.226619579291674,23,3,1,85.8300531893847
-2.5153498598787003,77.93002658901665,4.106475938164399,6.3294205510040165,364.46905869584884,6.183636269233734,26,14,4,152.71940340409603
14.110294535293212,38.186913509265395,20.11807559399148,5.2557885746844635,885.8967967153624,1.8897660398414486,24,23,2,110.86008030715412
31.311519053059893,59.95383334816802,3.195241464706659,1.8295582410752371,236.0777060954411,6.008398707608803,11,20,3,66.10740409742888
21.350776724846988,79.3642527340995,0.6318844804736432,3.48986575223764,197.63930977381477,2.8085745291299777,20,19,3,82.91387947635766
7.877310371039364,50.83022563649062,4.94521096109623,25.212062826257775,569.7160241916908,6.183051166477187,22,19,6,86.71938746663275
26.907772729156427,33.028496314384114,2.9045600657309496,7.872569653392382,265.05388284411737,5.875330210842857,21,18,6,60.883472702083175
15.208770546856474,50.644872448344806,2.014996558203105,10.293840761005525,620.5778425785367,3.3313705749791156,27,13,6,105.6732396095505
23.60050728080837,76.91876112176467,4.640040330348866,6.097314057621777,671.0001710807263,3.3468099627875376,16,2,5,76.37977715972717
23.769201144376307,36.023967361974194,9.428357210037333,0.9692875811109116,733.741932465724,6.605033026564921,18,9,1,93.45190794482596
8.81304398854427,48.614853238090504,1.3890725612938284,0.722211257556502,786.1532777740715,4.615980937850077,20,7,1,113.91138573231767
27.898280347342986,81.21500405574432,5.615175382605497,6.401060035075324,579.5165875032947,9.031466187243115,25,18,2,97.64125773567892
9.92491198764824,39.716119253106754,6.644181716021506,8.1413029246627,749.8967206760335,9.722396148732633,16,16,0,94.32541812064802
6.9421413365835996,53.3191195040137,16.445937128962374,16.423092589643026,569.9476131965707,9.831980066394545,18,19,0,88.77344138130078
11.17171012277963,63.251104708487865,1.2216008759523715,11.59041585226137,724.7425667181267,2.2923583129927403,18,6,3,116.1615634194804
16.539099661368056,40.67635329308227,3.6082523075623234,5.737277651287694,396.1272082109484,8.680603361917383,14,19,3,55.86567834643278
21.094031564412624,72.03924783096278,6.027856726109704,6.730871783589405,101.31669956392712,2.14251778027741,24,4,0,74.61532574873372
12.2741626762756,76.87841409192333,0.2511965180950318,7.173964602462143,134.8192893943127,1.3918494657365876,17,4,2,78.42693661521871
27.448193123951157,68.07502306604891,10.202769932363404,1.5047192166462962,850.9041424412068,1.2461292217972426,23,22,6,99.34396326619381
22.514641840435942,81.70845968150223,2.085634430112397,3.594912281771479,789.0230378004933,8.866368143915953,17,0,2,83.97982925482339
13.052017848944972,37.84206989161419,5.631278494690321,1.8226560362548105,504.08531178067085,1.6611966635584312,16,9,0,95.80158192700662
28.889929175948556,30.197699040543082,2.589229348932436,9.559521121194361,973.226328497212,6.17448656893717,21,17,3,123.15033077042705
31.610683576464837,46.01641738350103,11.404913304457896,18.953451530788662,650.8108719285813,6.229946119073405,20,9,4,101.32112120087892
19.013153031904864,80.40213206925587,8.227414258504972,9.645710013744836,908.7241259719775,7.295869394124123,26,22,5,90.68272900821401
17.85016955036109,37.61838756685747,3.1497010715064393,7.93112639300115,703.6008555820514,4.8334646882566705,23,22,4,97.39376754591471
2.262286467436482,75.83054538228964,14.836419933884786,7.742661258168296,227.17194624188673,3.4857974204919726,17,1,3,102.3629332004217
15.92487407608531,85.75803798499747,7.3286729563826745,7.491970457147415,577.0690736051638,5.2220418997439335,16,22,0,77.02457445015249
17.08493287434635,63.64632754185621,2.83562967384077,2.152344790516026,132.42864559718504,6.020542737358339,29,10,6,77.80666465788178
22.45379407259692,82.98235975953406,10.896873809574332,4.265375381309992,918.7052188150188,3.688606921865049,23,21,0,110.61536536018065
18.315735683695273,44.88627258969085,3.7666553462699346,1.2578701366705962,694.2793961727025,2.930601836480843,20,16,1,116.09855237048616
22.440269381404946,73.36930694442924,4.095940994779311,7.677822992146664,906.0643687673819,9.87933172120254,18,15,5,79.149221038094
35.340902893038646,76.80797789625066,0.5810681629202503,3.527398384870695,202.81330655537135,6.604648884600311,23,8,1,99.30844338025264
14.700859013663234,59.2496819549348,11.195811163069244,7.729987402420041,413.25263195674194,3.607940831658264,19,7,6,64.03956005607775
15.090277174341532,66.16518120882091,2.488087923742299,2.066527652755847,865.264609171003,6.819818931596139,20,17,1,113.58248114245158
6.908346856974184,35.33368501781255,3.2726326883173558,6.949694824172982,940.4028030753549,6.247874847032433,19,0,2,122.52346817788892
19.913395332584145,46.58019916879943,22.015977003532466,10.856570400758862,193.1967443335763,2.4044776505427676,23,1,5,48.5115535062399
29.768129824696103,34.60766330465159,8.73652175581398,5.543407771283185,103.11794543383296,3.9338902189531595,18,19,4,68.52791354010617
2.489296508076304,44.3664571075989,0.6118277281775972,12.036344714959384,291.5043114860976,1.05375104692894,16,3,2,98.35227550291063
13.341430329806125,83.55430852490639,7.422532081474457,10.428479857960507,743.4480230406651,7.920944810298905,28,3,1,113.19708381072265
20.359405025039184,31.850753598357592,1.3429680556249843,7.469027063569953,397.2215403819774,4.976506616261695,16,11,0,80.59947694629489
28.50102883524437,59.8098135398051,0.9057214252695266,9.085700963284719,503.8355676520692,1.6832320990875882,18,10,0,103.08230901428604
23.828702390268653,61.35995942496969,8.586821964784958,4.1294312999957405,886.810501426577,4.526884263986128,20,5,3,101.31389749008532
23.254636281821305,47.14634932496471,3.8535992741946865,4.282112776566296,443.48033116764134,1.6085563140766843,17,3,1,77.20619563320015
17.75687214029099,76.8974050850654,3.192132376976649,3.6834846736313427,191.392022395729,4.963192696470445,19,18,3,78.11031221064307
24.81874257018715,65.3726275495535,0.5730243359389002,8.609323118598404,911.18943555068,8.680636872965632,23,18,2,121.41567569365236
30.14303883533461,41.71469779719061,0.49514197197526666,3.9003935369650353,436.9601884092147,5.641754302445331,21,5,1,91.1181426134015
2.9100822345079678,58.27118011450206,2.55942666179674,11.645395889103868,999.1979258902297,1.8025748170870401,14,23,4,129.7720715999568
27.285354008351337,31.40210628213984,14.136792042726182,5.473726318300288,208.63797603356954,5.427916188194731,24,9,1,84.17692549368051
19.012401941332868,31.074402389419888,1.2399863121456525,2.8583910435714586,553.3739690607515,2.3691897894307807,23,4,6,73.12499951288153
14.700111357854857,74.09316543553177,6.379261212859159,3.308236976914661,613.7739438651499,4.27766812866083,17,14,2,101.65545394077135
-4.43075785879315,40.33583874666091,3.8291245821986037,11.109487121448543,749.5408149438089,7.792555084204946,21,13,1,169.27283432307132
6.196486763457008,88.10892727358375,4.01557227662053,5.1616415427263505,702.6770396263757,8.578493736991907,12,17,6,88.72285223509392
36.980589922472504,51.49261933838821,15.095419224039974,1.6725929567923186,198.930871940769,1.5312966968456903,16,10,1,102.91330918803472
13.114514675364456,71.92296470470441,9.828714431330583,6.782447262428426,363.6023986821342,4.718593193011133,18,0,5,67.26533184027356
9.15231228746918,57.74856029543005,9.465033051509941,2.308833497666661,524.0934771436789,1.863484344609946,27,1,5,98.17702147144291
15.435740438564075,54.56773496780704,0.2666177419842293,3.255781581020777,258.84556822911975,5.477621243064095,25,16,5,79.47440953952622
12.548527781414068,70.07614097067675,22.213715541240756,7.001562115556542,799.5497794048882,6.961545923809064,16,11,2,93.34518906116408
21.243586326189153,67.56343414822001,14.424680009945007,6.1551552705857695,636.7410213196015,6.703054561251596,19,18,6,71.2479796020936
35.16973678246612,82.61179378111501,0.5756241822784703,3.5712727319567503,668.5456362149446,2.9666705257071104,17,9,5,109.5807090747925
14.133840491477862,35.06528062817088,3.9980476281486337,14.07542231992409,378.4315029275703,7.728311404429338,24,8,5,68.16741819669551
21.542900505518713,60.39328565956947,0.1339867519517598,3.468326919079553,433.39473997715106,6.421839815320179,20,18,4,89.7523950923049
8.527628587597647,66.46110180847158,0.5636378197873506,0.9387262487033431,877.2138185758621,2.5596961679614965,20,2,3,121.96607021659119
35.20166442206532,68.99103154908944,10.090397589105763,8.639234925292826,382.4818476627337,6.234619229334443,21,8,6,88.5800269391472
21.890434424141098,67.52880348206877,0.21997368522881727,8.758262043490266,737.9408765201725,9.992792534621959,16,13,5,71.62956165083992
9.181808767093802,52.07062604268614,1.495939841248306,3.1919120027608603,624.7867731658858,6.53978295238495,25,2,0,99.37860986181734
29.043062201346423,31.864625441725913,3.3827613695246357,1.0844656292002026,983.4399031470829,4.782293074477995,16,1,5,86.11603273173746
31.999876485826135,72.80978425274549,1.5136813693914069,1.7205565329205097,224.82132246547422,2.7960824804774913,25,13,1,116.62092322283209
21.614563634076355,32.630365494094534,13.56867761224835,5.1348579293929655,311.2122189166415,4.095641452873643,19,19,4,63.773863569116486
3.60603032459224,58.24286417664672,1.9605668448203541,14.399702587597027,939.7124781667703,7.5822862124332895,26,9,5,142.99089388261623
37.85168813516475,73.14739195533065,6.271368596283815,1.4221777495815313,284.9013993708636,2.2194519313879937,18,14,4,112.37662079292429
23.101225206265262,46.41069578565855,7.419501894829614,3.216695144691256,576.9280065514391,7.742396059603612,15,6,1,57.575007633742075
31.704542973614533,31.6680345570237,0.2503460569890175,3.3524408531324426,266.7310093397165,7.928397899267215,15,14,6,67.1300871671154
14.491067948828576,35.56322884885762,2.4303003896343265,4.5792419552360455,474.3900501473904,6.183436788856126,22,9,3,91.37935135459824
16.013760752660996,38.34636503268367,1.0949467214284843,4.659948500718299,970.6011621185129,1.7418304527298223,21,21,2,113.76245625253074
21.104531092905653,69.9058835408361,1.4822601030859837,13.162055059669045,280.0989485355624,6.941623034015112,22,17,6,65.13501610931792
31.1340167803588,69.2118316700905,2.6470598266123857,6.138464941637186,194.61145290630387,6.73925621814453,21,14,0,85.91434829038039
21.429900281671614,88.70388346642852,0.28633181150889153,4.720167758370767,986.9878486499921,5.748220274675595,22,15,5,113.47583454065312
7.431661874663185,49.43266689355592,4.73382431372961,4.7346540994687025,172.4850280085999,8.293298973857299,25,14,0,106.3513665136389
22.61989196783341,37.88224642281056,1.063720362739404,3.437759169921125,938.6623996757233,2.3990037724368203,19,23,6,102.74977733447481
36.295341945107666,40.351889130003315,0.442449314297415,5.0962763528383945,695.0270291016227,7.4908756887643,17,2,2,107.31881943857978
20.658062824628313,31.929802553308072,2.9531631505992237,0.521317830966955,837.595733842022,7.436100816295725,23,5,3,103.29719468582302
21.293855237764827,79.4326971823304,2.0812405095289765,7.909615215512375,479.7451792988703,7.1719593181035615,21,19,6,63.22139094070669
7.374562572161803,34.56931661765484,18.439943616349062,1.9490339841404358,144.3864483709377,8.86150898881482,19,21,5,42.321250492721234
5.970109122771605,83.6196052025281,8.06992176156663,7.694551354056236,675.9192688578986,6.648701154337923,22,15,0,124.0839052107871
13.623078611867582,32.90623699385572,1.5762461558210017,7.31901463293738,676.3308666564685,6.9283972900605795,21,17,6,82.23158634561169
16.734823533812765,78.79871260749663,4.476823752928027,8.048850246589566,165.48721540981336,8.370262579123843,22,17,6,56.794826754510225
21.0406073501028,41.74533297329221,3.824819595643772,4.64678314457952,367.6179036799456,2.625069313936251,21,18,3,94.46674656880404
21.659569744741766,31.384987436603296,1.0212115053581128,14.504689981505996,377.44437836167276,2.383898653583727,22,20,4,72.0353752708367
36.019076510169285,72.0927156359582,7.233249596555236,1.3952554144185256,815.668620394121,8.315637745961194,22,5,4,131.71748261399824
20.586874384499097,30.15900299799697,6.0324397593636805,4.61381616745658,644.1561290814095,6.063299194039396,13,2,6,55.23445523619265
30.644226884109074,47.86019084229808,0.684711575823404,8.141195207301712,198.91310609835932,4.23818757037014,16,22,5,57.34987150574552
19.606706653550845,33.42556229428381,6.451461062889451,2.5056662647489656,139.8765302803289,2.1234122166557396,13,1,4,54.43409796100047
34.48903611625761,37.28200706201088,4.953130674728905,2.4183407811122053,437.5873682135976,1.958473626352022,31,6,3,126.10169120117456
1.29602521252799,37.52462714764031,0.04919312227832154,2.783368221033929,534.4744631614626,8.245469131669534,21,6,4,122.26412396249783
14.012682333215707,73.39142048828195,0.2649573003271215,6.361552803508577,764.7701476676579,1.7641358717818487,27,2,5,99.34808532096433
29.83033396259241,88.32928485359749,3.962332343052358,3.9976647372802274,202.38418660759206,3.2682763770003116,18,20,4,87.73576296326713
18.284039947432845,44.67520143181254,0.47559035943588573,18.85958832589137,294.8994428000049,2.0050386527069333,27,20,2,88.98523627985408
29.315296133879656,53.93437164350386,4.6695508818086555,0.585664959337519,826.0247939432497,2.140444408649299,19,16,3,124.99119120896843
23.85066102777271,52.46338703632384,0.9488749070943312,3.026844346836791,194.1546598301615,6.717974134926875,21,0,0,65.11495782964332
29.45876983713034,45.40783156374391,5.806623528872999,1.1197654279885245,153.9402323079973,8.00552127503968,15,14,5,52.94453955503614
26.130677280288435,72.7622264455618,2.308827127337971,6.105481018843266,740.8733252808141,6.320036522131852,12,11,0,89.9649775181388
26.736489338137503,46.27874725812674,6.763826025081981,1.5676958927108307,128.0769584745609,8.546102147933377,20,22,0,51.61927207493558
34.9245538715155,60.86487686039797,1.0633393595550225,5.115034637251076,785.9506414102128,6.063538436213821,28,12,6,119.81392484240367
29.8647401870094,37.78501642259234,5.299060538605699,4.423899011342709,325.77577279609034,7.2454689067021665,22,19,5,62.31962893111525
29.938067071364095,80.87778271700913,17.977782701586413,6.171411830105431,554.3615566445968,1.0252630464993944,19,2,2,102.72584207770099
20.204187587855767,71.2423603459437,3.355455869376139,0.6825201955154772,987.6010298253158,7.866061153229697,23,11,5,100.6007575127269
14.181497901831277,62.325516199448565,1.636734787394659,1.7668763891778227,248.72069107651598,2.5905765785199755,17,23,5,59.860837846284255
13.404399117277036,66.84512851695457,1.8905747365392798,2.7026569925213573,693.6398497933317,3.9655369934360687,14,6,1,81.62321355850331
27.509445971896803,43.462186577703335,1.053441337477755,7.084698698710814,440.5465126314008,5.455200967656487,16,19,3,67.41688736889867
-4.384605640450236,80.64335012506093,4.2569240038330936,2.658007062482121,729.8884394407888,1.8962791821307792,26,2,1,175.59680688262355
6.928218116957144,37.344553248878775,3.5991046163985274,5.714443451035392,714.2819451245633,8.208631797804681,19,23,6,96.01333068678444
10.3674631412121,82.86914517555425,3.991430836822278,5.326167785924963,241.59590707738775,8.482047789847897,14,4,4,65.32044874085231
17.52378621306383,66.78840884985232,5.749662769954514,3.2279883083006418,518.295333134463,2.0645495998517474,18,0,5,72.97983695397268
-6.314380368083338,86.42225072088182,0.09035945507831211,8.016282528553017,747.8859684372474,5.384223790823899,12,10,6,144.87278759710898
32.58721302589333,47.289781513649416,0.6727827892297068,1.6551372247974414,767.5304166771352,8.7310831008016,12,22,2,90.85535671017766
26.00175236329594,86.12287753638458,1.199923699421887,11.561869046721807,189.0637225434781,3.72632697264879,29,2,6,79.41909107832302
39.845823984585664,68.29841573816009,0.0344480739326894,4.620189145464652,215.55860404398808,9.351002172369826,14,15,4,87.98933330133359
30.62214468922782,30.599298420116266,1.0259641356087,13.814456992486674,603.6501236132812,2.1870244920226845,23,18,3,117.27834595894404
30.30379331152028,36.17346578856345,9.33680506678232,9.917958079124936,534.2151717231916,1.7914739337330066,23,14,6,104.82902912625053
42.50676031030868,65.57205406830452,5.2484780187800615,11.374552978702598,833.8173526413647,2.2734741706232224,13,10,6,121.64329706682247
14.2904191314257,35.70479888695323,0.8784965102668639,5.1042620822091385,750.9177324607119,2.594254839096384,18,10,3,112.2336215268193
4.965416007506056,74.87260236441213,0.18155783262131425,7.112775788718789,644.1367543103032,3.1577549103225806,20,0,5,120.22408443889863
17.676426035072602,70.31827694981044,1.433993099741181,5.819925342441416,496.6978969074649,2.0240375463749887,21,20,4,90.44582144529639
11.750079461528395,41.24049719202621,6.248160963107479,8.749692801134284,947.9218127030394,8.6936440863538,25,4,2,118.59297251028796
17.43154638975553,68.21553452252812,2.9529241553099723,3.7477288125549517,656.7959535957041,9.650203777781773,18,10,0,85.54522575034179
9.497810097419098,64.00318082708573,3.83397500251382,2.6277144107961097,966.8785872599244,2.751073209404737,20,3,4,129.44710646487044
25.67880067453997,44.78006526848994,3.83503985337319,4.850907318498597,463.6024757611781,2.9948871634728285,15,22,3,73.95234951597241
25.12982849598724,72.45378818423936,1.3433177719192813,6.072120032955612,993.5759731714705,5.959990568452671,19,20,4,106.84269525363355
19.730774094317276,45.078431075650045,0.9242038261589757,9.27552085909008,977.3350018458206,5.302394541147038,19,11,1,105.96408692033928
23.115815033828802,81.88366319336527,0.8598794430037837,13.09071574973461,668.1307780870108,6.9983826347043925,28,0,0,105.03001767863067
18.57949272870817,53.77453852361633,16.656518501659644,6.791962320347281,358.6614826150688,1.823122758025248,16,18,1,84.14700058374264
27.520336682672813,59.71622206394504,14.026888954294979,4.398826025894916,327.1278073156882,5.272113419418658,17,15,0,73.94625819582137
20.69640749485356,69.67962065666782,6.886821342006697,4.344845689395664,614.6613860341444,2.4529383429242935,16,22,6,72.19100993051498
17.345543751042268,82.97792127171951,5.210214740256069,15.246131564112295,160.4452843304406,9.40044385412368,16,11,4,60.90705197537395
29.295844699427107,57.37003819329007,1.2742769559147282,4.364969538955459,287.48181782184065,8.316560156590695,19,6,5,64.55242327234208
32.608212692267614,69.29404649629247,0.6209621583214496,5.757352862532653,548.3132865029205,3.592956170510727,10,12,5,82.55676438478868
33.37453825641212,65.81096340580187,13.633236794580263,3.5858640773334787,879.2540688630758,2.9349167897827444,23,6,3,130.52513024820533
10.09725310680518,34.32910706628335,1.646954489577688,10.583341764516874,453.8476416002303,6.775520258892492,20,16,4,91.44872495776264
14.655527919583026,67.97342567022963,1.050043274318301,5.636183486705871,749.0326858900027,1.7860570585409294,23,0,3,112.80272604198464
2.985039052523078,32.782023005123925,12.935408577858343,8.511140373810985,865.6392119297356,1.4961991862064399,24,18,0,155.76124008601144
17.614349817963937,60.3366586234373,0.8495137209596377,5.622965881247499,885.6577232068403,3.08981255971237,24,0,5,96.89574018390297
24.161238144776256,36.39163047642012,1.769517004878805,10.444466552327613,581.5320021011548,7.457184785027449,19,20,5,64.3382596582098
18.67198825488025,66.5206833700425,0.9807528274652324,7.6819461497986925,345.21454870696346,4.6451465154402385,13,14,0,74.00356369835792
39.30850867048302,73.25904191784417,0.07449086166876066,2.030527770849206,709.9941620092178,3.671359626594894,15,18,4,122.29799706866967
15.941566248886431,77.14682470544057,1.0172421984350655,6.389680384272499,587.7580080009791,5.62309269702758,19,1,1,91.00147182865867
9.11491444511071,65.40066966559985,3.02755144799353,11.954622105015433,230.49807446566882,7.273254689083643,18,7,6,61.42887574131137
25.685042066678754,89.3578704795971,3.7825959047458397,6.235298206489389,903.0344993855397,5.855043875562615,20,21,4,96.68556789693623
21.499338284981604,51.593912740051564,0.9184734915655042,5.857487257481367,779.3919436176935,9.07185298166304,21,21,1,88.64437326723188
25.496425958003854,30.67987620660593,6.305142774194032,1.254048996232816,238.46235498002528,7.58933393733552,28,17,3,87.30760026860422
23.037879307861896,79.10529168354707,3.83410660326772,5.973747106328955,623.6749162239742,9.412734962340853,28,3,5,78.83335023710504
22.437657605308736,57.13996237854834,4.588267775639755,10.231925845711496,876.0861908787928,1.1284916407912753,24,1,6,108.84639633739872
-1.222988830425919,62.555006200840076,1.9233253164926365,4.057083720590192,271.3826398183163,9.118004359597064,21,20,6,105.52789436771575
12.73885972482654,80.82023414551894,1.1071118892321674,3.2015946995419577,596.2840765614957,3.7872873470684985,25,4,3,106.87519639470013
14.096750820471357,45.71939689137021,7.9651969292546205,4.0727235139189295,541.2146370390681,8.04158099758212,18,21,1,67.40340303018452
16.520356620650738,49.604882210792226,2.177394707266322,20.96050465535642,907.0345630973719,9.794897494315403,20,8,3,102.83694884945936
15.516083615390588,35.80261355878236,3.6896004074626267,3.6255452848765897,588.4472190826411,1.3044507909556111,27,0,0,107.99510600593037
24.12818761687691,70.90751404174549,6.7640243465725955,10.81882062980786,621.4597841432816,9.874025569355254,23,1,4,94.68858106497521
26.008825086920194,42.77969193073433,10.410373402979703,2.333533997064195,249.90978841706792,6.333676535503095,17,19,4,59.493986661467616
8.683590732488476,81.19426554198525,2.9755488439069655,8.619887686027734,305.3524860257819,8.898443467908947,20,0,6,70.97561148225843
26.86804406794678,66.61632249241386,17.961928118270166,1.4017865128577012,545.6281082343133,6.822308836911246,18,3,3,69.71692906758723
25.85768138667071,84.68192915856392,3.749911076502872,8.435447121282,251.54207738026818,6.847210363236838,17,18,2,74.17623061167713
24.657700660382165,33.65969468490981,7.889763312981684,5.698678465974329,689.5147842038851,2.3331970518466454,22,5,4,99.95948314749435
5.821055119703306,89.50250699704252,0.4011999102541489,2.4330365394448736,841.7053196454696,7.2078067514758954,16,10,0,133.0031390732537
24.405823002889992,53.867580625095194,0.4874387004762275,3.2714519580907364,432.60336463843646,7.495026100951215,19,21,6,59.37569144632244
20.8259541953627,62.739811783874934,4.763442105469407,3.1946649730064283,799.6796596620309,1.8708873251026232,19,7,6,79.78328379733064
29.60880075213844,68.62404386224009,2.4336782564287556,9.599290905718139,989.8332554275048,1.7794862784066952,21,6,2,124.27721079340134
37.843567953013036,59.11669895307476,7.220306298345829,7.8725036827805965,800.360598344383,4.9453194898444295,15,6,2,110.4862573662507
35.88067885594262,61.673300267007846,4.240928879787686,10.546950327349645,533.6223324729008,3.837125611001364,27,4,4,119.14471819917733
21.12644172239928,55.0293372480552,4.810449239164506,5.790117600151092,874.9694473280356,8.634164874531661,33,19,3,119.01111839575945
19.981253082742295,41.213000703912456,0.9168987008119488,3.2111363805338087,420.0311614997697,6.915884790762957,17,22,3,70.65008600042815
26.31948284009333,88.16657014197546,4.012292777615079,8.819774738762018,659.7518475920355,2.5943561125176364,27,19,0,107.80791590446157
8.849600465805596,78.06576844596185,3.9339829090124843,18.17161210586174,145.99407607513695,2.778665441113714,19,13,6,80.13367887388661
5.493168583951995,65.87349505916042,6.687854281535229,6.652890324800536,314.42280652736844,3.721609256575865,21,18,2,105.00287297368001
15.274694079750013,33.394910874040875,6.071797066140883,5.3990234447349845,299.3820108462742,6.1205546354396105,18,19,0,58.0054409544949
32.20568913714527,83.68341869242293,4.875940386142113,7.322576405852917,298.8818797347137,5.521092417002155,19,17,0,98.51630852949755
16.688717017175282,34.6443336771288,0.8658023445364491,5.170974844051568,366.9382992387782,5.307901787338121,18,22,4,61.20045680985352
35.02580905809435,76.93090233238058,17.33399487394239,6.291590561913101,641.4510038547096,1.281341471369207,23,14,2,129.17454147671464
-7.881128830850024,33.52990804918628,4.697394814679637,9.136008833692628,869.8782734943916,5.876002623275877,13,6,2,151.92290231139177
4.127935732123696,75.67604638450142,0.8941651515650666,1.9949377927718048,518.1356593361411,1.1784793945216987,28,13,3,160.2204084998074
18.763112671443007,80.67460085114628,8.152115955431452,17.749322711588245,568.974969388378,4.992620537974176,20,6,3,82.59355516070752
28.881945413408758,56.98498114025453,0.7608996472213593,0.9467476460533226,944.0087573787864,2.867173503019721,17,19,1,110.96379830285281
19.303769012799073,63.27532040217831,1.57981221636396,6.337469398027647,616.3463151415666,3.7441384758447227,17,10,6,85.42533938719964
19.043472555067005,80.25487615697058,4.1385366372772685,1.2240234535990295,783.0731093981157,6.872407223656063,22,13,0,111.53278958408967
18.78258504742908,88.24123882853677,0.8257531774338532,2.3367806511399305,129.18345417400425,4.5660392229298346,23,10,0,89.203914131186
2.371022655989254,31.06605934742339,0.4538583908894779,1.0790648824094924,177.97761146894442,6.316581760005293,9,3,2,73.54336950948999
31.58068874439853,37.787241760842555,5.700024717966557,3.5988084945947842,244.4287322189729,7.634780409716441,21,0,0,74.80167734256847
13.172352801626287,81.84873691621962,0.21240400071355997,10.149136358370036,857.2875194400593,7.463982934451778,16,19,1,98.32282327928202
30.89532657214453,70.71290741059599,2.1583187182897268,9.719783035221749,618.84339679725,5.86108643425834,18,5,4,95.99065565278755
19.2947658203765,46.34185153270239,1.4086250655826584,4.161128959802853,627.3551924313068,8.815736763857565,17,3,1,73.97816288199121
30.681603873290815,56.70759980002462,13.714608921631935,10.214835343545452,850.2745328718955,9.007525097768905,20,21,0,94.59876781973277
23.43257980977566,36.67037294079493,4.326997432017344,2.347464716446602,843.6730879984376,7.033142491709704,20,23,0,89.38378052708285
18.93325509441758,31.72085494360108,0.35868730009172906,10.888209873662596,677.8271705715239,1.693825286946032,15,4,1,87.26762710797176
22.262616470687025,73.91910850096238,2.6344573791365034,7.9016953066546005,975.9255988423046,2.0070327741786036,16,23,2,101.46634316298693
5.27022390888424,73.44431855037723,2.340707748472188,4.689200580252114,954.2646266325718,6.498235841757801,28,0,4,149.6499967059447
20.06029327171035,71.65727728861089,0.7855635588465504,0.680813386665463,444.0449533102917,3.094446694500513,19,5,2,79.68252158583707
37.160403221121314,83.06701420547364,6.603800735459011,3.4735080166372745,303.3489382357026,9.577873603690847,23,0,5,71.98906344017858
33.08193563988715,47.198416237190514,1.0362308451599596,1.1774729737515617,318.90458985227684,3.08612057214592,22,6,2,100.69645946853822
10.149764173019278,55.41706933084518,9.417219254483886,0.8160448697499063,774.6738771698097,5.532752092876914,24,2,5,96.19460809197328
25.056858513379233,45.034665167298655,13.897809284515324,4.339797588612586,338.51764488021195,1.6967469927983405,17,23,0,67.81121911822508
22.479798847475386,67.51846441417759,0.4574272857071686,2.094595761400643,153.9541857790519,6.456757330076847,23,22,0,82.1972273124539
28.17188280117408,68.2210158591355,5.401745322455222,5.998115026339288,244.35659599853878,7.849159546416215,14,5,0,60.12531583800709
20.94152885522212,54.46664897213495,4.9222197848991875,1.943886145798098,604.0371047755091,7.291859522622437,21,8,2,94.64997928391894
17.664960068699,86.10786120514773,3.5909206659671913,13.404320904027792,489.7925336693201,4.559980916969978,17,15,1,84.36853074067737
33.30630776360648,59.31299723114944,5.065541841882898,2.4596765365389035,991.9380586123249,4.118597546315175,33,13,2,165.74587831731156
22.1639656827201,85.0587812657234,11.743128261715514,6.840190500437606,226.02061712192722,3.4088301269193195,20,8,0,83.27355331163263
32.55464321946314,73.82739902532822,7.062406644149945,10.766064424743812,106.24904308466301,3.645963308072784,21,4,4,87.60683034012797
29.74386203344494,86.31916198772339,5.184870394162182,2.7810853898924752,702.5333601327512,7.994649959986989,23,10,1,112.7006037499131
16.75512758481092,75.46205847616025,2.7908606425865328,4.855218621286169,175.8261190295044,7.931132351652203,26,15,3,81.60914748853729
18.329997256428403,43.481567051023916,1.385591338950032,4.614615578367783,803.5687056003995,8.082124609169515,22,21,0,100.8403493212193
39.298324339990224,71.37984178416897,1.140079306162197,5.63855271448104,294.7049759791845,9.458627990607134,17,18,1,94.62217781164411
21.91482325439912,44.3063590909997,1.2231063605318249,1.855999551461575,424.1306639300839,6.230787366072688,14,19,6,46.96787388814179
12.413715766399758,47.43677515509563,9.983081429477847,1.6069648490923085,941.0586348448066,2.4189635692942084,22,20,5,96.60775973274548
7.999567220149766,43.28670448449343,0.6381695466535721,3.950886959134382,321.44881277365516,3.3480704533927863,18,5,2,90.94112447388781
29.741324352577568,59.78248130183039,0.6163327359217481,16.531950701488064,211.08156053480877,4.967461328707081,21,12,1,84.61203641515404
21.602937210962732,56.04098056752654,0.10758270461748201,23.033049603081786,535.5143139242284,1.0512792173510186,24,8,6,94.67954660722809
12.079080494710164,84.42815358655673,6.48154826546455,2.2046716369840036,318.59474876893296,4.2192941025964,18,3,6,66.94420936609318
26.74584831236625,65.58782608714016,0.026788987261454254,1.6678235969644906,241.21122132240603,4.891109247260309,14,22,6,45.16106370026834
21.59748695055921,51.58636550311189,12.633746141172729,2.234206504737494,397.488753194067,1.574285428375952,22,20,3,89.30737346946076
